DateTime, Status, PartCt, PartCon, BL, BLTH, STD, P, TofP, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,PumpLife_hrs, BL_Start, TH_Mult, nbins, logmin, logmax, Skip_Save, MinPeakPts,MaxPeakPts, RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99
1636651056.438,1,673,264.68,2165,2192,9.17,913.99,13.51,2.54,306.00,41.24,515.00,1396.00,14.43,12.48,2.87,2.83,320.67,30000,3.0,100,1.75,4.82,0,5,255,512,23,29,27,21,20,23,30,24,26,19,24,15,18,18,11,9,14,15,12,16,10,11,9,11,2,9,10,3,5,5,8,2,5,4,4,1,3,4,2,2,4,3,0,1,3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651057.439,1,692,291.50,2163,2189,8.63,913.92,13.51,2.37,307.00,41.19,513.00,1397.00,14.07,12.41,2.87,2.83,320.67,30000,3.0,100,1.75,4.82,0,5,255,512,20,22,29,21,26,11,23,17,28,24,27,13,11,21,14,14,15,13,14,9,11,16,10,11,2,10,6,14,10,7,12,8,6,2,2,5,3,4,3,2,3,1,1,2,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651058.438,1,724,224.53,2163,2190,9.07,913.93,13.51,3.22,306.00,41.06,512.00,1396.00,14.16,12.47,2.87,2.83,320.67,30000,3.0,100,1.75,4.82,0,5,255,512,12,26,27,20,26,20,30,17,21,16,17,12,15,16,11,15,12,18,10,10,9,15,13,12,7,10,9,12,3,6,4,7,6,1,5,1,3,5,2,6,1,3,2,2,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651059.437,1,642,184.98,2164,2190,8.77,913.99,13.52,3.47,306.00,41.19,512.00,1397.00,14.43,13.18,2.87,2.83,320.67,30000,3.0,100,1.75,4.82,0,5,255,512,24,17,15,11,24,14,28,16,23,17,14,16,17,18,20,14,12,9,16,8,9,7,11,11,14,1,4,4,2,8,4,1,2,5,4,1,3,4,4,4,6,3,1,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651060.438,1,628,174.92,2164,2192,9.16,913.98,13.52,3.59,307.00,41.19,512.00,1396.00,14.25,13.14,2.87,2.83,320.67,30000,3.0,100,1.75,4.82,0,5,255,512,34,12,20,25,28,16,21,16,22,17,19,12,20,22,17,10,5,15,17,12,18,7,13,10,3,2,10,7,4,1,4,7,1,7,3,1,6,3,4,1,3,4,3,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651061.438,1,663,144.72,2165,2194,9.72,914.00,13.51,4.58,306.00,41.19,513.00,1404.00,14.52,13.18,2.87,2.83,320.67,30000,3.0,100,1.75,4.82,0,5,255,512,33,16,26,25,30,21,22,17,21,14,27,24,9,15,18,13,17,15,20,14,12,12,10,8,8,4,6,12,7,6,2,5,5,2,3,5,5,5,5,7,3,2,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651062.438,1,726,171.35,2165,2192,8.97,913.91,13.51,4.24,306.00,41.19,515.00,1395.00,14.43,13.30,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,18,24,20,28,15,11,15,12,16,17,19,14,13,18,15,14,18,14,13,12,9,11,4,6,6,7,7,8,4,1,8,5,6,3,6,1,4,5,4,3,2,0,4,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651063.438,1,611,147.14,2164,2192,9.44,913.85,13.51,4.15,306.00,41.24,510.00,1397.00,14.34,13.21,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,16,26,23,22,21,15,18,25,26,11,16,18,12,15,17,13,12,7,12,16,10,4,8,5,8,5,4,3,2,5,3,7,2,3,4,5,1,3,3,2,0,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651064.438,1,620,155.36,2163,2192,9.65,913.78,13.51,3.99,304.00,41.28,511.00,1395.00,14.25,12.89,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,22,26,30,18,22,27,17,23,19,15,26,19,22,20,11,16,10,16,16,12,12,9,15,9,12,11,12,9,6,7,6,6,0,9,7,3,2,4,1,3,2,1,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651065.439,1,715,161.52,2166,2192,8.74,913.65,13.52,4.43,305.00,41.24,511.00,1396.00,14.34,12.89,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,16,17,21,26,20,13,18,13,12,13,19,9,8,18,16,15,11,12,12,10,10,12,16,9,8,10,13,6,6,3,5,9,6,6,2,3,4,6,5,6,6,2,0,0,2,1,3,2,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651066.438,1,635,166.75,2164,2191,8.98,913.47,13.52,3.81,306.00,41.19,515.00,1399.00,14.52,12.91,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,19,30,26,19,22,13,31,20,24,17,22,19,15,12,15,12,14,10,16,14,11,8,12,10,10,6,3,1,3,5,3,5,3,5,6,2,3,4,3,4,5,3,3,0,2,0,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651067.438,1,649,148.74,2163,2192,9.65,913.39,13.52,4.36,307.00,41.24,512.00,1397.00,14.25,12.81,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,21,14,24,20,19,15,17,20,22,15,17,17,10,15,14,17,14,17,12,18,8,11,15,13,12,7,11,13,3,8,5,3,2,8,1,0,4,3,1,3,3,1,1,2,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651068.438,1,659,185.37,2164,2192,9.12,913.40,13.52,3.55,307.00,41.19,513.00,1396.00,14.25,12.93,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,27,17,26,20,28,18,20,18,23,9,24,17,13,16,10,16,14,22,9,10,9,12,4,9,11,7,13,11,4,4,7,2,5,5,0,3,3,3,6,0,1,2,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651069.440,1,675,151.76,2164,2191,8.88,913.33,13.52,4.45,307.00,41.11,513.00,1395.00,14.25,12.78,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,25,24,36,26,23,16,23,10,20,15,23,14,8,17,12,10,17,7,11,9,13,10,14,10,7,3,12,10,6,6,6,4,4,3,1,5,4,5,2,3,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651070.438,1,656,195.76,2164,2192,9.29,913.35,13.52,3.35,307.00,41.24,511.00,1397.00,14.34,13.21,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,23,20,23,22,15,15,21,26,13,12,21,16,21,19,14,12,14,18,14,11,8,17,16,12,9,11,5,11,4,4,4,6,7,4,6,5,4,3,6,6,3,2,2,1,2,2,3,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651071.438,1,689,182.96,2164,2190,8.87,913.50,13.52,3.77,305.00,41.15,512.00,1396.00,14.43,12.82,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,26,17,16,25,21,15,23,17,22,13,17,14,16,19,11,10,14,10,17,13,10,11,8,8,9,6,13,11,5,4,10,6,9,6,5,5,6,2,2,6,2,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651072.438,1,704,279.19,2162,2187,8.50,913.47,13.52,2.52,307.00,41.19,513.00,1385.00,14.16,12.88,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,24,20,23,27,28,27,30,22,20,15,21,17,11,17,17,20,9,18,12,11,15,12,12,14,8,5,9,4,7,8,9,6,3,8,6,3,7,4,8,4,3,2,3,3,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651073.439,1,734,239.09,2164,2193,9.57,913.55,13.52,3.07,307.00,41.19,511.00,1397.00,14.16,12.76,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,22,20,19,16,17,18,31,16,28,13,13,13,17,26,19,16,16,13,10,8,11,14,14,7,6,12,6,6,9,4,8,7,8,5,3,2,3,1,5,0,7,5,4,2,1,3,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651074.438,1,701,242.80,2165,2194,9.39,913.61,13.53,2.89,307.00,41.19,512.00,1397.00,14.16,12.98,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,30,14,24,19,21,20,36,15,19,9,21,21,20,18,14,16,13,20,11,14,17,10,14,7,11,7,5,6,4,8,2,2,4,2,5,9,4,3,5,1,3,2,2,1,1,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651075.439,1,686,331.13,2165,2192,9.27,913.67,13.52,2.07,307.00,41.15,514.00,1398.00,14.25,12.85,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,15,19,26,16,19,15,25,9,19,23,22,17,14,18,12,8,12,18,12,14,8,9,10,12,13,7,11,6,11,4,6,5,6,5,5,5,3,4,4,7,2,3,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651076.438,1,681,253.13,2165,2192,9.04,913.73,13.52,2.69,307.00,41.19,512.00,1395.00,13.61,12.99,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,20,16,25,30,20,20,22,14,18,8,17,19,16,17,16,9,14,15,11,12,4,11,13,8,6,11,8,6,3,6,6,5,4,8,2,5,4,0,6,2,4,2,4,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651077.438,1,651,281.73,2165,2192,9.01,913.81,13.52,2.31,308.00,41.19,512.00,1397.00,14.16,12.72,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,38,21,23,25,21,19,16,16,25,28,19,25,10,21,11,8,17,20,15,12,10,10,9,9,10,13,7,7,7,6,5,4,6,5,3,4,3,3,3,3,4,3,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651078.439,1,745,541.53,2162,2188,8.68,913.77,13.53,1.38,307.00,41.19,515.00,1393.00,14.43,13.13,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,27,12,24,14,11,13,15,14,19,26,10,13,16,22,15,13,17,15,12,10,12,12,5,7,12,7,11,11,4,5,5,7,5,3,4,6,3,3,5,3,5,3,2,1,2,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651079.438,1,612,330.14,2163,2189,8.59,913.84,13.53,1.85,307.00,41.15,511.00,1397.00,14.43,12.66,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,22,30,28,16,23,23,20,10,23,19,18,16,12,20,25,21,11,13,20,19,16,9,9,8,10,6,9,7,4,9,8,7,5,2,4,4,3,4,7,6,3,4,1,0,1,5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651080.439,1,716,451.27,2163,2191,9.29,913.87,13.53,1.59,307.00,41.15,512.00,1397.00,14.16,12.43,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,18,23,26,29,26,16,20,21,20,21,24,17,11,19,13,10,15,11,18,13,10,12,4,9,6,14,8,6,4,5,9,5,6,5,2,4,0,3,2,2,2,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651081.438,1,682,331.45,2163,2192,9.70,913.67,13.52,2.06,307.00,41.19,510.00,1394.00,14.25,12.43,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,13,18,24,28,17,18,29,11,17,9,19,17,16,18,13,10,14,21,5,7,13,12,12,10,10,4,6,8,6,8,4,6,7,4,1,3,2,1,2,1,7,3,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651082.438,1,629,349.93,2163,2191,9.09,913.61,13.53,1.80,307.00,41.19,515.00,1396.00,14.25,12.82,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,19,25,20,23,23,13,20,18,21,14,12,14,18,11,20,11,12,20,11,10,14,12,3,7,7,6,11,4,6,9,10,5,6,1,3,3,2,5,4,3,5,3,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651083.437,1,624,349.88,2164,2192,9.17,913.74,13.53,1.78,306.00,41.28,515.00,1397.00,14.34,13.18,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,28,18,15,21,22,14,19,19,26,19,15,15,19,21,16,15,11,12,9,14,11,11,7,9,5,11,9,6,9,3,5,3,2,4,4,5,4,3,1,3,1,5,2,2,2,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651084.437,1,647,361.35,2163,2189,8.65,913.72,13.53,1.79,307.00,41.33,513.00,1397.00,14.16,13.22,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,30,20,25,20,23,15,16,12,24,15,13,17,13,12,17,18,12,14,10,13,17,12,9,8,5,7,10,7,8,1,12,3,4,3,8,5,3,2,5,2,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651085.439,1,675,453.57,2164,2191,9.26,913.83,13.54,1.49,307.00,41.24,513.00,1396.00,14.16,12.35,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,23,14,25,16,16,8,13,19,18,21,15,20,10,18,16,14,17,12,12,10,5,9,13,9,9,11,8,4,6,11,3,5,5,7,2,6,3,3,5,1,4,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651086.438,1,632,228.35,2165,2191,8.88,913.80,13.54,2.77,307.00,41.19,513.00,1400.00,14.25,13.23,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,30,17,24,32,25,18,22,12,21,17,26,16,14,20,15,13,14,16,15,15,14,9,17,6,7,10,11,9,5,6,5,3,0,6,5,3,7,4,1,5,3,5,2,3,1,1,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651087.438,1,709,325.66,2163,2190,9.13,913.80,13.54,2.18,307.00,41.19,514.00,1397.00,14.16,12.85,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,33,27,24,20,27,21,19,19,22,17,30,16,12,8,9,18,15,4,10,14,10,9,16,14,7,10,9,3,4,10,6,7,10,4,8,11,6,2,4,4,5,1,0,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651088.439,1,714,254.11,2166,2194,9.39,913.77,13.54,2.81,307.00,41.11,510.00,1394.00,14.16,12.81,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,23,15,18,18,34,15,20,12,23,14,14,19,16,15,12,13,12,19,13,16,12,12,14,5,5,7,8,6,6,12,8,5,5,4,2,5,0,3,1,6,2,4,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651089.438,1,643,287.00,2164,2195,10.39,913.88,13.54,2.24,306.00,41.19,513.00,1397.00,14.16,12.76,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,17,30,30,30,26,9,14,11,22,17,19,14,16,18,10,13,9,16,12,15,14,11,7,10,12,11,9,7,7,4,9,3,10,5,2,4,3,4,1,3,4,3,3,1,2,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651090.438,1,682,279.83,2164,2191,9.20,913.91,13.54,2.44,305.00,41.19,511.00,1397.00,14.16,12.74,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,28,15,27,19,23,12,17,20,19,12,19,8,15,15,16,13,18,11,13,6,8,14,12,7,7,10,5,7,5,3,5,3,2,4,4,1,5,4,2,3,2,3,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651091.439,1,612,333.94,2165,2191,8.92,914.06,13.54,1.83,307.00,41.19,513.00,1396.00,14.34,12.93,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,37,31,22,26,25,11,16,20,27,27,27,11,19,12,19,13,21,14,16,14,10,10,15,7,11,5,2,6,8,5,7,3,5,5,5,4,4,3,2,2,4,2,2,2,3,1,1,1,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651092.439,1,713,263.65,2165,2193,9.23,913.94,13.54,2.70,307.00,41.28,515.00,1396.00,14.43,12.85,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,21,28,30,21,20,14,30,13,20,18,14,17,21,24,21,16,14,14,19,18,14,8,15,9,8,6,12,10,6,3,7,5,5,4,2,4,4,8,1,3,3,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651093.439,1,701,332.73,2164,2192,9.33,913.81,13.54,2.11,307.00,41.19,514.00,1397.00,14.52,12.88,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,20,23,23,26,23,18,14,24,27,15,18,15,17,15,19,10,12,13,12,10,10,14,11,10,6,6,8,6,6,6,5,1,6,4,2,7,6,5,4,3,2,0,2,4,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651094.437,1,652,203.98,2165,2192,9.22,913.81,13.54,3.20,306.00,41.19,512.00,1396.00,14.16,12.88,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,22,20,28,21,21,19,29,19,12,24,19,21,15,17,14,22,9,12,11,13,6,11,9,16,12,7,6,4,4,5,4,8,8,5,3,6,5,4,2,3,3,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651095.439,1,684,218.31,2162,2189,8.87,913.75,13.55,3.13,306.00,41.19,514.00,1396.00,14.16,12.89,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,28,22,26,20,11,10,19,21,19,15,12,11,11,13,10,9,17,14,20,8,15,11,17,11,10,8,10,9,7,3,6,4,3,5,3,5,9,4,9,1,0,3,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651096.438,1,650,216.19,2166,2190,8.21,913.75,13.54,3.01,307.00,41.19,510.00,1395.00,14.16,12.90,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,20,12,22,21,20,14,23,11,15,19,22,25,19,12,17,13,11,19,12,18,10,11,11,14,9,9,6,2,8,5,6,1,2,3,3,1,4,2,2,4,5,4,3,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651097.438,1,665,277.66,2163,2190,9.11,913.68,13.54,2.40,306.00,41.19,515.00,1397.00,14.07,12.89,2.87,2.83,320.68,30000,3.0,100,1.75,4.82,0,5,255,512,26,19,20,23,23,20,24,15,23,21,23,19,11,14,16,16,13,15,25,12,9,12,8,10,9,12,6,6,8,3,4,7,9,3,7,5,2,1,5,2,8,1,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1636651098.438,1,713,234.40,2164,2194,9.80,913.73,13.55,3.04,306.00,41.19,512.00,1394.00,14.25,13.00,2.87,2.83,320.69,30000,3.0,100,1.75,4.82,0,5,255,512,18,29,24,21,25,30,18,11,23,25,7,16,17,19,15,16,17,12,20,11,12,15,11,10,9,4,9,10,5,3,10,4,4,7,4,3,6,4,3,2,8,2,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651099.439,1,708,315.03,2164,2191,9.15,913.69,13.54,2.25,307.00,41.19,513.00,1396.00,14.16,13.03,2.87,2.83,320.69,30000,3.0,100,1.75,4.82,0,5,255,512,13,32,16,19,28,14,26,14,20,22,26,11,14,16,9,13,10,13,21,8,12,15,10,9,13,7,14,4,5,5,10,4,9,4,4,4,6,1,3,5,3,5,2,0,2,1,3,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651100.439,1,668,220.12,2166,2195,9.90,913.66,13.55,3.03,306.00,41.24,513.00,1397.00,14.16,13.02,2.87,2.83,320.69,30000,3.0,100,1.75,4.82,0,5,255,512,25,23,27,21,27,20,31,11,21,17,10,13,15,14,22,19,13,12,11,16,10,9,8,7,10,8,9,11,5,5,8,3,4,6,4,0,3,2,3,2,2,0,5,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
